Unnamed: 0,Types,Class
5807,Breast,1.0
441,Breast,0.0
5605,Breast,1.0
1682,Breast,0.0
3075,Breast,1.0
3032,Breast,1.0
5582,Breast,1.0
2952,Breast,1.0
5463,Breast,0.0
5384,Breast,0.0
521,Breast,1.0
5388,Breast,0.0
22,Breast,1.0
356,Breast,1.0
5840,Breast,1.0
3106,Breast,1.0
3141,Breast,1.0
5238,Breast,0.0
550,Breast,1.0
340,Breast,1.0
431,Breast,1.0
473,Breast,1.0
217,Breast,0.0
2740,Breast,0.0
3056,Breast,1.0
5702,Breast,1.0
2840,Breast,0.0
2786,Breast,0.0
5376,Breast,0.0
93,Breast,1.0
2837,Breast,0.0
2899,Breast,0.0
2921,Breast,0.0
5696,Breast,1.0
3137,Breast,1.0
696,Breast,1.0
2938,Breast,0.0
2825,Breast,0.0
3287,Breast,0.0
5282,Breast,0.0
153,Breast,1.0
2928,Breast,1.0
246,Breast,0.0
6842,Breast,1.0
1710,Breast,1.0
580,Breast,1.0
3299,Breast,0.0
703,Breast,1.0
3041,Breast,1.0
3124,Breast,0.0
2725,Breast,1.0
5511,Breast,1.0
3089,Breast,1.0
487,Breast,1.0
5227,Breast,1.0
559,Breast,1.0
2970,Breast,1.0
5792,Breast,1.0
2948,Breast,0.0
1722,Breast,0.0
5377,Breast,0.0
512,Breast,1.0
633,Breast,0.0
5599,Breast,1.0
5267,Breast,1.0
2841,Breast,0.0
5534,Breast,1.0
3245,Breast,0.0
2979,Breast,1.0
1711,Breast,1.0
5804,Breast,1.0
116,Breast,1.0
3326,Breast,1.0
899,Breast,1.0
5771,Breast,0.0
5577,Breast,1.0
2910,Breast,0.0
5230,Breast,0.0
5413,Breast,1.0
2659,Breast,1.0
119,Breast,1.0
656,Breast,0.0
5747,Breast,1.0
5711,Breast,0.0
6791,Breast,0.0
635,Breast,0.0
369,Breast,1.0
268,Breast,1.0
655,Breast,0.0
5766,Breast,1.0
2764,Breast,1.0
1743,Breast,1.0
2695,Breast,0.0
46,Breast,0.0
3202,Breast,1.0
2712,Breast,0.0
2820,Breast,0.0
2705,Breast,0.0
1694,Breast,1.0
3048,Breast,1.0
2955,Breast,1.0
4,Breast,1.0
5830,Breast,1.0
2832,Breast,0.0
5198,Breast,1.0
5790,Breast,0.0
263,Breast,1.0
5710,Breast,0.0
612,Breast,1.0
443,Breast,1.0
2831,Breast,0.0
2906,Breast,1.0
6815,Breast,0.0
2666,Breast,1.0
681,Breast,1.0
5318,Breast,1.0
304,Breast,0.0
3194,Breast,0.0
5678,Breast,1.0
313,Breast,0.0
149,Breast,0.0
2977,Breast,1.0
3042,Breast,0.0
574,Breast,0.0
5324,Breast,0.0
5291,Breast,0.0
50,Breast,0.0
2682,Breast,1.0
5585,Breast,1.0
5426,Breast,0.0
2662,Breast,1.0
2944,Breast,0.0
2995,Breast,0.0
5509,Breast,1.0
2800,Breast,1.0
399,Breast,1.0
19,Breast,1.0
684,Breast,0.0
35,Breast,1.0
5825,Breast,1.0
524,Breast,1.0
2749,Breast,1.0
5444,Breast,1.0
5493,Breast,0.0
537,Breast,0.0
5308,Breast,0.0
6790,Breast,0.0
245,Breast,0.0
1705,Breast,0.0
3238,Breast,1.0
154,Breast,1.0
5289,Breast,0.0
625,Breast,0.0
5858,Breast,1.0
3175,Breast,1.0
569,Breast,0.0
5361,Breast,0.0
5419,Breast,0.0
5668,Breast,1.0
127,Breast,0.0
6824,Breast,0.0
5609,Breast,1.0
2809,Breast,0.0
190,Breast,0.0
2968,Breast,1.0
2821,Breast,0.0
699,Breast,1.0
606,Breast,1.0
180,Breast,1.0
301,Breast,1.0
2889,Breast,0.0
5818,Breast,0.0
2898,Breast,0.0
3072,Breast,1.0
16,Breast,1.0
6827,Breast,0.0
546,Breast,1.0
658,Breast,0.0
5723,Breast,1.0
5750,Breast,1.0
3436,Breast,0.0
2788,Breast,0.0
1718,Breast,0.0
225,Breast,0.0
5677,Breast,1.0
5402,Breast,0.0
6813,Breast,1.0
5688,Breast,0.0
5296,Breast,0.0
2874,Breast,0.0
469,Breast,1.0
2783,Breast,1.0
6823,Breast,0.0
639,Breast,0.0
5782,Breast,0.0
3047,Breast,1.0
2987,Breast,1.0
3244,Breast,1.0
5732,Breast,1.0
4165,Breast,1.0
6019,Breast,1.0
3129,Breast,1.0
5852,Breast,1.0
5206,Breast,1.0
160,Breast,0.0
5307,Breast,0.0
2785,Breast,0.0
6015,Breast,1.0
2706,Breast,0.0
5522,Breast,0.0
5487,Breast,0.0
98,Breast,1.0
5823,Breast,1.0
253,Breast,0.0
103,Breast,0.0
3274,Breast,0.0
3272,Breast,1.0
5251,Breast,1.0
586,Breast,0.0
627,Breast,1.0
5299,Breast,0.0
5704,Breast,1.0
403,Breast,0.0
2983,Breast,0.0
5285,Breast,0.0
5659,Breast,1.0
5836,Breast,1.0
452,Breast,1.0
3156,Breast,1.0
5652,Breast,1.0
2709,Breast,0.0
6016,Breast,1.0
623,Breast,0.0
5390,Breast,0.0
262,Breast,1.0
5237,Breast,0.0
3267,Breast,0.0
5572,Breast,1.0
5405,Breast,0.0
640,Breast,0.0
5826,Breast,1.0
5562,Breast,1.0
488,Breast,1.0
5446,Breast,0.0
5337,Breast,0.0
146,Breast,1.0
4172,Breast,1.0
5589,Breast,1.0
3198,Breast,0.0
6794,Breast,0.0
659,Breast,0.0
5397,Breast,0.0
186,Breast,0.0
2976,Breast,1.0
608,Breast,1.0
5533,Breast,1.0
197,Breast,1.0
293,Breast,0.0
1687,Breast,1.0
400,Breast,1.0
122,Breast,1.0
202,Breast,0.0
2664,Breast,1.0
3268,Breast,1.0
5336,Breast,0.0
5298,Breast,0.0
5310,Breast,1.0
6013,Breast,1.0
2982,Breast,0.0
5264,Breast,1.0
5362,Breast,0.0
2683,Breast,0.0
5192,Breast,1.0
641,Breast,1.0
1,Breast,1.0
5763,Breast,0.0
698,Breast,1.0
5239,Breast,0.0
3120,Breast,1.0
5844,Breast,1.0
3478,Breast,1.0
5456,Breast,1.0
2965,Breast,1.0
5875,Breast,1.0
5234,Breast,0.0
5601,Breast,1.0
663,Breast,1.0
683,Breast,1.0
3086,Breast,1.0
317,Breast,0.0
648,Breast,0.0
3263,Breast,1.0
3308,Breast,1.0
709,Breast,1.0
3111,Breast,1.0
5371,Breast,0.0
2801,Breast,1.0
3135,Breast,1.0
3229,Breast,0.0
3237,Breast,1.0
3325,Breast,0.0
5641,Breast,0.0
4167,Breast,1.0
5266,Breast,1.0
3183,Breast,0.0
6034,Breast,1.0
6801,Breast,1.0
5246,Breast,1.0
2880,Breast,0.0
1716,Breast,1.0
5200,Breast,0.0
5422,Breast,0.0
5325,Breast,0.0
3012,Breast,1.0
2888,Breast,0.0
540,Breast,1.0
5281,Breast,1.0
5360,Breast,0.0
5526,Breast,1.0
95,Breast,1.0
2849,Breast,0.0
563,Breast,1.0
2692,Breast,0.0
3313,Breast,1.0
5484,Breast,0.0
2867,Breast,0.0
206,Breast,0.0
392,Breast,1.0
2699,Breast,0.0
397,Breast,0.0
5862,Breast,1.0
2857,Breast,0.0
3314,Breast,1.0
2789,Breast,1.0
4208,Breast,1.0
5498,Breast,1.0
5749,Breast,1.0
1725,Breast,0.0
5354,Breast,0.0
502,Breast,1.0
1700,Breast,1.0
5466,Breast,1.0
200,Breast,0.0
5785,Breast,1.0
5691,Breast,1.0
5399,Breast,0.0
378,Breast,1.0
418,Breast,0.0
5301,Breast,0.0
391,Breast,1.0
4160,Breast,0.0
2991,Breast,1.0
3324,Breast,1.0
5630,Breast,0.0
2981,Breast,0.0
3196,Breast,1.0
64,Breast,0.0
5665,Breast,1.0
3009,Breast,1.0
492,Breast,1.0
379,Breast,1.0
5838,Breast,1.0
1684,Breast,0.0
5867,Breast,1.0
1712,Breast,1.0
2905,Breast,1.0
2707,Breast,0.0
337,Breast,1.0
2845,Breast,0.0
3104,Breast,1.0
455,Breast,1.0
1736,Breast,1.0
2824,Breast,0.0
5584,Breast,1.0
201,Breast,0.0
161,Breast,0.0
5182,Breast,1.0
702,Breast,0.0
3329,Breast,1.0
2958,Breast,1.0
2850,Breast,0.0
5188,Breast,1.0
5558,Breast,1.0
5856,Breast,1.0
34,Breast,1.0
1696,Breast,1.0
3307,Breast,1.0
3219,Breast,1.0
5742,Breast,1.0
3192,Breast,1.0
5644,Breast,1.0
241,Breast,0.0
5664,Breast,1.0
600,Breast,1.0
3126,Breast,1.0
5817,Breast,0.0
5671,Breast,0.0
646,Breast,1.0
4166,Breast,1.0
3096,Breast,1.0
5502,Breast,1.0
562,Breast,1.0
189,Breast,0.0
5409,Breast,0.0
2804,Breast,0.0
5650,Breast,1.0
2911,Breast,1.0
474,Breast,0.0
906,Breast,1.0
6792,Breast,0.0
21,Breast,1.0
459,Breast,1.0
3013,Breast,1.0
6816,Breast,1.0
2784,Breast,1.0
3044,Breast,1.0
3447,Breast,1.0
1690,Breast,0.0
5288,Breast,0.0
130,Breast,0.0
5738,Breast,0.0
3311,Breast,1.0
330,Breast,1.0
3067,Breast,1.0
466,Breast,1.0
5772,Breast,0.0
5241,Breast,0.0
2924,Breast,1.0
2959,Breast,1.0
3123,Breast,1.0
2689,Breast,0.0
1092,Cervix,0.0
1798,Cervix,1.0
1770,Cervix,1.0
1338,Cervix,1.0
3683,Cervix,0.0
1369,Cervix,1.0
4229,Cervix,1.0
1323,Cervix,1.0
6853,Cervix,1.0
1148,Cervix,0.0
3831,Cervix,1.0
4222,Cervix,1.0
6855,Cervix,1.0
1777,Cervix,0.0
1758,Cervix,1.0
1750,Cervix,0.0
1796,Cervix,1.0
1341,Cervix,1.0
1756,Cervix,1.0
1149,Cervix,0.0
6420,Cervix,1.0
6412,Cervix,1.0
1154,Cervix,0.0
1755,Cervix,1.0
3686,Cervix,0.0
6874,Cervix,1.0
1801,Cervix,1.0
6867,Cervix,1.0
6414,Cervix,1.0
1343,Cervix,1.0
1339,Cervix,1.0
3834,Cervix,1.0
3849,Cervix,0.0
3847,Cervix,0.0
3829,Cervix,1.0
1347,Cervix,1.0
1337,Cervix,1.0
6406,Cervix,1.0
6423,Cervix,1.0
1162,Cervix,0.0
3680,Cervix,0.0
6863,Cervix,1.0
4215,Cervix,0.0
6844,Cervix,0.0
1816,Cervix,1.0
1797,Cervix,1.0
1818,Cervix,1.0
1766,Cervix,1.0
1754,Cervix,1.0
6208,Cervix,0.0
1788,Cervix,1.0
6879,Cervix,1.0
1161,Cervix,0.0
3848,Cervix,0.0
1360,Cervix,1.0
1773,Cervix,1.0
6857,Cervix,1.0
1769,Cervix,1.0
3401,Colon,0.0
4270,Colon,0.0
6951,Colon,0.0
5958,Colon,0.0
6980,Colon,0.0
5898,Colon,0.0
7816,Colon,0.0
1929,Colon,0.0
4409,Colon,0.0
1871,Colon,0.0
764,Colon,0.0
2615,Colon,0.0
7861,Colon,1.0
1875,Colon,0.0
775,Colon,1.0
4361,Colon,0.0
5984,Colon,0.0
2647,Colon,1.0
7002,Colon,0.0
7876,Colon,0.0
4299,Colon,0.0
7099,Colon,0.0
4251,Colon,0.0
7018,Colon,0.0
6932,Colon,0.0
6974,Colon,0.0
7084,Colon,0.0
4412,Colon,0.0
1504,Colon,1.0
5895,Colon,1.0
4433,Colon,0.0
6994,Colon,0.0
5110,Colon,0.0
5146,Colon,1.0
1496,Colon,0.0
7094,Colon,0.0
3364,Colon,0.0
6909,Colon,1.0
7020,Colon,0.0
841,Colon,0.0
3955,Colon,1.0
7050,Colon,0.0
6917,Colon,0.0
791,Colon,1.0
1495,Colon,0.0
2049,Colon,0.0
7858,Colon,0.0
1853,Colon,0.0
7843,Colon,0.0
6896,Colon,0.0
746,Colon,0.0
5953,Colon,1.0
7064,Colon,0.0
6531,Colon,0.0
2630,Colon,0.0
1899,Colon,0.0
5129,Colon,0.0
7032,Colon,0.0
5113,Colon,1.0
7820,Colon,0.0
4235,Colon,0.0
1991,Colon,0.0
7010,Colon,0.0
1908,Colon,0.0
1494,Colon,0.0
2650,Colon,1.0
4252,Colon,0.0
7887,Colon,0.0
7817,Colon,0.0
3405,Colon,0.0
5161,Colon,0.0
3343,Colon,0.0
7077,Colon,0.0
6945,Colon,0.0
1490,Colon,1.0
2048,Colon,0.0
5893,Colon,1.0
7125,Colon,1.0
4271,Colon,0.0
2641,Colon,0.0
1832,Colon,0.0
6921,Colon,0.0
6998,Colon,0.0
3977,Colon,0.0
1487,Colon,0.0
4363,Colon,0.0
5920,Colon,1.0
1843,Colon,0.0
5116,Colon,0.0
1925,Colon,0.0
1939,Colon,0.0
7085,Colon,0.0
2046,Colon,0.0
860,Colon,1.0
6981,Colon,0.0
1848,Colon,0.0
4447,Colon,0.0
1892,Colon,0.0
7829,Colon,0.0
7815,Colon,0.0
6927,Colon,0.0
2030,Colon,0.0
7045,Colon,0.0
4466,Colon,1.0
1865,Colon,0.0
4253,Colon,1.0
739,Colon,1.0
850,Colon,0.0
4310,Colon,0.0
7836,Colon,0.0
5890,Colon,1.0
7063,Colon,0.0
7074,Colon,0.0
2619,Colon,0.0
6910,Colon,1.0
7030,Colon,0.0
4275,Colon,0.0
7093,Colon,0.0
7031,Colon,0.0
7052,Colon,0.0
1963,Colon,0.0
4260,Colon,0.0
4321,Colon,0.0
5911,Colon,0.0
4239,Colon,0.0
4244,Colon,0.0
7022,Colon,0.0
7865,Colon,0.0
7028,Colon,0.0
7104,Colon,0.0
4407,Colon,0.0
4257,Colon,0.0
5951,Colon,1.0
3411,Colon,0.0
4293,Colon,0.0
3506,Colon,1.0
6883,Colon,0.0
7040,Colon,0.0
6957,Colon,0.0
3379,Colon,0.0
6530,Colon,0.0
3395,Colon,1.0
6968,Colon,0.0
4360,Colon,0.0
7107,Colon,0.0
3339,Colon,0.0
833,Colon,0.0
5959,Colon,0.0
3418,Colon,1.0
7038,Colon,0.0
4354,Colon,0.0
5096,Colon,0.0
5124,Colon,1.0
5977,Colon,1.0
1852,Colon,0.0
2038,Colon,0.0
4406,Colon,0.0
5103,Colon,1.0
2043,Colon,0.0
4378,Colon,0.0
7097,Colon,0.0
7015,Colon,0.0
5967,Colon,1.0
4254,Colon,0.0
3981,Colon,0.0
5899,Colon,0.0
4337,Colon,0.0
4295,Colon,0.0
836,Colon,1.0
4416,Colon,0.0
2052,Colon,0.0
3357,Colon,0.0
6542,Colon,0.0
6020,Colon,1.0
5162,Colon,0.0
4391,Colon,0.0
1846,Colon,0.0
965,Colon,1.0
5990,Colon,1.0
778,Colon,0.0
5956,Colon,0.0
1876,Colon,0.0
2024,Colon,0.0
1934,Colon,0.0
2596,Colon,0.0
2037,Colon,0.0
3961,Colon,0.0
6936,Colon,0.0
6557,Colon,1.0
4259,Colon,0.0
6926,Colon,0.0
3375,Colon,0.0
802,Colon,0.0
752,Colon,0.0
6954,Colon,0.0
6535,Colon,1.0
3347,Colon,1.0
2025,Colon,0.0
1833,Colon,0.0
4375,Colon,0.0
1862,Colon,0.0
4403,Colon,0.0
6547,Colon,1.0
5111,Colon,1.0
1983,Colon,0.0
4331,Colon,0.0
1941,Colon,0.0
5955,Colon,0.0
7049,Colon,0.0
2633,Colon,1.0
7898,Colon,0.0
4427,Colon,0.0
1915,Colon,0.0
5934,Colon,0.0
1847,Colon,0.0
1505,Colon,1.0
4341,Colon,0.0
2047,Colon,0.0
4314,Colon,0.0
6903,Colon,0.0
3420,Colon,0.0
5960,Colon,0.0
5964,Colon,0.0
6575,Colon,0.0
1851,Colon,1.0
772,Colon,1.0
4387,Colon,0.0
3363,Colon,1.0
7879,Colon,1.0
829,Colon,0.0
7824,Colon,1.0
5130,Colon,0.0
3419,Colon,0.0
7830,Colon,0.0
4388,Colon,0.0
1887,Colon,0.0
751,Colon,0.0
1961,Colon,0.0
3969,Colon,1.0
2033,Colon,0.0
7071,Colon,0.0
1510,Colon,0.0
4452,Colon,0.0
758,Colon,1.0
4258,Colon,0.0
6928,Colon,0.0
4443,Colon,0.0
7041,Colon,0.0
3417,Colon,0.0
7864,Colon,0.0
4298,Colon,0.0
5896,Colon,1.0
1835,Colon,0.0
5914,Colon,0.0
4311,Colon,0.0
3365,Colon,0.0
6553,Colon,0.0
2652,Colon,1.0
5089,Colon,0.0
4359,Colon,0.0
1898,Colon,0.0
759,Colon,1.0
7111,Colon,0.0
2637,Colon,0.0
6958,Colon,0.0
1922,Colon,0.0
5894,Colon,1.0
6989,Colon,0.0
2031,Colon,0.0
4417,Colon,0.0
1989,Colon,0.0
4381,Colon,0.0
7106,Colon,0.0
910,Colon,1.0
5104,Colon,1.0
6897,Colon,0.0
7857,Colon,1.0
825,Colon,0.0
1976,Colon,0.0
7012,Colon,0.0
2644,Colon,1.0
859,Colon,1.0
5983,Colon,0.0
6566,Colon,0.0
6904,Colon,1.0
7068,Colon,0.0
5093,Colon,0.0
6900,Colon,0.0
3670,Esophagus,1.0
3675,Esophagus,1.0
6090,Esophagus,1.0
7129,Esophagus,1.0
4469,Esophagus,1.0
7156,Esophagus,0.0
7130,Esophagus,1.0
6098,Esophagus,0.0
4487,Esophagus,0.0
3664,Esophagus,1.0
3527,Esophagus,1.0
1118,Esophagus,0.0
3732,Esophagus,1.0
3653,Esophagus,0.0
6104,Esophagus,0.0
4477,Esophagus,1.0
1252,Esophagus,1.0
1128,Esophagus,0.0
979,Esophagus,1.0
7151,Esophagus,1.0
1124,Esophagus,0.0
1227,Esophagus,1.0
3668,Esophagus,1.0
1012,Esophagus,0.0
4481,Esophagus,1.0
1238,Esophagus,0.0
6248,Esophagus,1.0
1127,Esophagus,0.0
6254,Esophagus,1.0
4482,Esophagus,1.0
3756,Esophagus,1.0
991,Esophagus,1.0
6224,Esophagus,0.0
1235,Esophagus,1.0
4491,Esophagus,1.0
3532,Esophagus,1.0
6237,Esophagus,1.0
7159,Esophagus,0.0
2077,Esophagus,1.0
6101,Esophagus,0.0
7149,Esophagus,1.0
6228,Esophagus,0.0
3758,Esophagus,1.0
1129,Esophagus,0.0
6344,Esophagus,0.0
1125,Esophagus,0.0
3540,Esophagus,0.0
3652,Esophagus,0.0
7163,Esophagus,0.0
3650,Esophagus,0.0
3535,Esophagus,0.0
1133,Esophagus,1.0
1123,Esophagus,0.0
6253,Esophagus,1.0
3750,Esophagus,1.0
4470,Esophagus,1.0
999,Esophagus,0.0
6222,Esophagus,0.0
3526,Esophagus,1.0
4494,Esophagus,1.0
3654,Esophagus,0.0
7127,Esophagus,1.0
6088,Esophagus,1.0
6252,Esophagus,1.0
4475,Esophagus,1.0
6103,Esophagus,0.0
2092,Esophagus,0.0
2073,Esophagus,1.0
2094,Esophagus,0.0
6340,Esophagus,1.0
1246,Esophagus,0.0
6353,Esophagus,1.0
1234,Esophagus,1.0
6239,Esophagus,1.0
3677,Esophagus,0.0
2064,Esophagus,1.0
7165,Esophagus,0.0
998,Esophagus,0.0
3651,Esophagus,0.0
1146,Esophagus,1.0
1253,Esophagus,1.0
4488,Esophagus,0.0
6329,Esophagus,1.0
1249,Esophagus,1.0
7222,HeadNeck,1.0
7276,HeadNeck,1.0
7178,HeadNeck,1.0
7301,HeadNeck,0.0
7277,HeadNeck,1.0
7230,HeadNeck,1.0
7196,HeadNeck,1.0
4632,HeadNeck,1.0
4592,HeadNeck,0.0
2141,HeadNeck,0.0
4648,HeadNeck,1.0
4621,HeadNeck,0.0
7236,HeadNeck,0.0
7186,HeadNeck,0.0
4536,HeadNeck,1.0
2151,HeadNeck,0.0
2099,HeadNeck,1.0
2147,HeadNeck,0.0
4511,HeadNeck,1.0
4636,HeadNeck,1.0
2132,HeadNeck,0.0
7190,HeadNeck,0.0
4522,HeadNeck,1.0
2150,HeadNeck,0.0
7191,HeadNeck,1.0
7168,HeadNeck,0.0
2111,HeadNeck,0.0
7242,HeadNeck,0.0
4519,HeadNeck,0.0
7200,HeadNeck,1.0
4597,HeadNeck,0.0
7255,HeadNeck,0.0
7304,HeadNeck,1.0
4565,HeadNeck,1.0
7233,HeadNeck,0.0
7295,HeadNeck,1.0
7246,HeadNeck,0.0
7170,HeadNeck,0.0
2152,HeadNeck,0.0
2148,HeadNeck,0.0
4605,HeadNeck,0.0
4620,HeadNeck,1.0
7308,HeadNeck,1.0
4618,HeadNeck,1.0
4600,HeadNeck,0.0
2156,HeadNeck,1.0
2146,HeadNeck,0.0
7271,HeadNeck,0.0
4666,HeadNeck,1.0
7179,HeadNeck,1.0
2119,HeadNeck,0.0
7240,HeadNeck,0.0
4591,HeadNeck,0.0
7203,HeadNeck,1.0
4622,HeadNeck,0.0
7220,HeadNeck,1.0
7270,HeadNeck,0.0
7184,HeadNeck,1.0
7235,HeadNeck,0.0
4580,HeadNeck,0.0
4561,HeadNeck,0.0
4582,HeadNeck,0.0
7286,HeadNeck,0.0
4530,HeadNeck,1.0
4518,HeadNeck,1.0
7257,HeadNeck,0.0
4645,HeadNeck,1.0
4552,HeadNeck,1.0
7310,HeadNeck,1.0
2118,HeadNeck,0.0
4619,HeadNeck,1.0
4502,HeadNeck,0.0
4537,HeadNeck,1.0
7197,HeadNeck,1.0
7275,HeadNeck,1.0
4533,HeadNeck,0.0
7321,Kidney,0.0
3454,Kidney,1.0
